air_date,category,round,x_pos,y_pos,value,weight,daily_double
2002-09-11,MOST-LIVABLE COUNTRIES,1,3,4,800,1,1
2002-09-11,HOUND DOG,2,3,4,1600,1,1
2002-09-11,"\""U"" SEND ME",2,5,5,2000,1,1
2002-09-12,ODYSSEY,1,6,5,1000,1,1
2002-09-12,SCIENCE IN THE 1800s,2,1,2,800,1,1
2002-09-12,IT BORDERS BOTH,2,5,5,2000,1,1
2002-09-13,"THE ""BLUE""s",1,6,4,800,1,1
2002-09-13,LITERARY TRANSLATIONS,2,2,4,1600,1,1
2002-09-16,KIDS IN BOOKS,1,2,5,1000,1,1
2002-09-16,STATE CAPITALS,2,1,3,1200,1,1
2002-09-16,ABRAHAM LINCOLN,2,5,5,2000,1,1
2002-09-17,NATURE,1,1,4,800,0.5,1
2002-09-17,NATURE,1,1,5,1000,0.5,1
2002-09-17,OH JOY!  IT'S OPERA!,2,1,3,1200,0.5,1
2002-09-17,OH JOY!  IT'S OPERA!,2,1,5,2000,0.5,1
2002-09-19,AIRPLANES,1,5,3,600,1,1
2002-09-19,THE U.S. CONSTITUTION,2,5,5,2000,1,1
2002-09-19,HOMOPHONES,2,6,5,2000,1,1
2002-09-20,HI THERE,1,5,5,1000,1,1
2002-09-20,STARTS WITH 2 VOWELS,2,6,3,1200,1,1
2002-09-23,SPANISH CLASS,1,3,5,1000,1,1
2002-09-23,CITY WALK,2,1,5,2000,1,1
2002-09-23,BODY PARTS,2,5,4,1600,1,1
2002-09-24,THE U.S.,1,1,3,600,1,1
2002-09-24,"THE ""US\""",2,1,3,1200,1,1
2002-09-24,REPUBLICANS,2,4,2,800,1,1
2002-09-25,DOUBLE-LETTERED CREATURES,1,5,4,800,1,1
2002-09-25,SCOTTISH HISTORY,2,1,3,1200,1,1
2002-09-25,ON THE LANDSCAPE,2,5,4,1600,1,1
2002-09-26,RANKS & TITLES,1,2,5,1000,1,1
2002-09-26,MISNOMERS,2,3,5,2000,1,1
2002-09-26,SHORT ANSWERS,2,6,2,800,1,1
2002-09-27,"TAKE MY WIFE, PLEASE",1,6,5,1000,1,1
2002-09-27,A DICKENS OF A STORY,2,1,4,1600,1,1
2002-09-27,"\""E.B.\""",2,5,4,1600,1,1
2002-10-01,THE RISE OF THE MACHINES,1,5,4,800,1,1
2002-10-01,MUSICAL NUMBERS,2,2,4,1600,1,1
2002-10-01,CHRISTIANITY,2,5,4,1600,1,1
2002-10-03,PORTS,1,3,4,800,1,1
2002-10-03,THE U.N.,2,1,5,2000,1,1
2002-10-03,EL GRECO,2,5,3,1200,1,1
2002-10-04,ASTROLOGY,1,2,5,1000,1,1
2002-10-04,INDONESIA,2,1,4,1600,1,1
2002-10-04,HISTORIC NAMES,2,5,4,1600,1,1
2002-10-07,REMAKES,1,2,4,800,1,1
2002-10-07,SCIENCE & TECHNOLOGY,2,3,5,2000,1,1
2002-10-08,LEAP DAY BABIES,1,3,5,1000,1,1
2002-10-08,WILLIAM HOWARD TAFT,2,1,5,2000,1,1
2002-10-08,POP MUSIC DECADES,2,4,3,1200,1,1
2002-10-09,BOTANY,1,1,2,400,0.5,1
2002-10-09,BOTANY,1,1,5,1000,0.5,1
2002-10-09,THE WEST COAST,2,1,3,1200,1,1
2002-10-09,SUB- & ALTERNATE TITLES,2,4,5,2000,1,1
2002-10-10,GOOD FOR A DAY OFF,1,5,3,600,1,1
2002-10-10,SUBMARINE LIFE,2,1,5,2000,1,1
2002-10-10,THE CONTINENTAL CONGRESS MET HERE,2,4,3,1200,1,1
2002-10-11,PRESIDENTIAL NICKNAMES,1,4,4,800,1,1
2002-10-11,LAST LINES,2,3,3,1200,1,1
2002-10-11,KNIGHT TIME,2,6,5,2000,1,1
2002-10-14,MARINERS,1,3,5,1000,1,1
2002-10-14,LINES FROM LONGFELLOW,2,1,3,1200,1,1
2002-10-14,WE HAVE QUESTIONS,2,4,3,1200,1,1
2002-10-15,BRITISH FASHION,1,5,3,600,1,1
2002-10-15,WHALE WATCHING,2,3,4,1600,1,1
2002-10-15,HELEN,2,5,4,1600,1,1
2002-10-16,5-LETTER BIRDS,1,3,4,800,1,1
2002-10-16,CHILDREN'S LIT,2,3,5,2000,1,1
2002-10-16,MR. BILL,2,5,4,1600,1,1
2002-10-17,"PRIME NUMBER, PLEASE",1,6,3,600,1,1
2002-10-17,INVASIONS,2,2,3,1200,1,1
2002-10-17,"\""D"" CATEGORY",2,6,4,1600,1,1
2002-10-18,19th CENTURY LIT,2,1,5,2000,1,1
2002-10-18,LEGAL MATTERS,2,2,4,1600,1,1
2002-10-21,BRUCE WILLIS,1,6,4,800,1,1
2002-10-21,COMPOSERS,2,1,5,2000,1,1
2002-10-21,CANADIAN PROVINCES,2,2,3,1200,1,1
2002-10-22,MONTHS,1,2,4,800,1,1
2002-10-22,BRITISH PARLIAMENTARY DISTRICTS,2,1,3,1200,1,1
2002-10-22,"\""MIS""QUOTES",2,6,4,1600,1,1
2002-10-23,A WORLD OF PIRATES,1,5,3,600,1,1
2002-10-23,COLORFUL BOOKS,2,5,4,1600,1,1
2002-10-23,WORD ORIGINS,2,6,3,1200,1,1
2002-10-24,U.S. CITIES,1,1,5,1000,1,1
2002-10-24,CLASSICAL MUSIC,2,1,3,1200,1,1
2002-10-24,BAD ENGLISH,2,6,4,1600,1,1
2002-10-25,NOT SO RECENT SCIENCE,1,1,3,600,1,1
2002-10-25,MAD,2,4,4,1600,1,1
2002-10-25,ENGLISHMEN,2,6,4,1600,1,1
2002-10-28,WE MADE IT,1,5,3,600,1,1
2002-10-28,THE CHEMICAL WORLD,2,1,5,2000,1,1
2002-10-28,BIOGRAPHIES,2,2,4,1600,1,1
2002-10-29,THE ANIMALS,1,1,5,1000,1,1
2002-10-29,AMERICAN LITERATURE,2,1,3,1200,1,1
2002-10-29,HERE'S LUCY,2,4,3,1200,1,1
2002-10-30,RELIGION,1,1,4,800,1,1
2002-10-30,ARCHAEOLOGY,2,1,4,1600,1,1
2002-10-30,THEATRE,2,3,5,2000,1,1
2002-10-31,MEDICAL ABBREV.,1,5,4,800,1,1
2002-10-31,SCIENCE & NATURE,2,1,3,1200,1,1
2002-11-01,THE 1960s,1,1,5,1000,1,1
2002-11-01,LET'S VISIT BELIZE,2,1,4,1600,1,1
2002-11-01,NAME THE ARTIST,2,3,4,1600,1,1
2002-11-04,MEDICINE,1,1,3,600,1,1
2002-11-04,WORLD LITERATURE,2,1,4,1600,1,1
2002-11-05,GOLD & SILVER,1,1,3,600,1,1
2002-11-05,BEVERAGES,2,4,3,1200,1,1
2002-11-05,"THE ""INCA""s",2,6,4,1600,1,1
2002-11-06,HOW NOVEL,1,2,4,800,1,1
2002-11-06,AGRICULTURE,2,2,5,2000,1,1
2002-11-06,"\""P.B.\""",2,5,5,2000,1,1
2002-11-08,TOWERS,1,3,3,600,1,1
2002-11-08,HISTORY,2,1,5,2000,1,1
2002-11-08,AUTHORS' PRIVATE LIVES,2,5,3,1200,1,1
2002-11-11,AWARDS & HONORS,1,2,4,800,1,1
2002-11-11,OHIO ENTERTAINERS,2,2,4,1600,1,1
2002-11-11,FESTIVALS,2,4,3,1200,1,1
2002-11-12,ANAGRAMS,1,5,3,600,1,1
2002-11-12,WHEN THEY WERE IN COLLEGE,2,2,3,1200,1,1
2002-11-12,FOOD IN FRENCH,2,6,3,1200,1,1
2002-11-13,NATIVE AMERICAN PLACE NAMES,1,1,5,1000,1,1
2002-11-13,ENGLISH LIT,2,3,4,1600,1,1
2002-11-13,BLOW YOUR TOP!,2,5,3,1200,1,1
2002-11-14,HARVARD DEGREE HONOREES,1,3,3,600,1,1
2002-11-14,GROVER CLEVELAND,2,1,4,1600,1,1
2002-11-14,IT'S ALL GREEK TO ME,2,6,4,1600,1,1
2002-11-15,STATE FACTS,1,1,3,600,1,1
2002-11-15,A TREK TO NEPAL,2,2,3,1200,1,1
2002-11-15,EVERYBODY LOVES RAIMENT,2,3,4,1600,1,1
2002-11-18,SHAKESPEARE,1,1,4,800,1,1
2002-11-18,ON THE WEB,2,3,4,1600,1,1
2002-11-18,FAMILIAR EXPRESSIONS,2,5,4,1600,1,1
2002-11-19,IT JUST SOUNDS QUESTIONABLE,1,3,3,600,1,1
2002-11-19,"\""A"" IN GEOGRAPHY",2,1,2,800,1,1
2002-11-19,THE ELEMENTS,2,3,5,2000,1,1
2002-11-20,1902,1,4,2,400,1,1
2002-11-20,DRUGS,2,5,5,2000,1,1
2002-11-20,"JUST SAY ""NO\""",2,6,5,2000,1,1
2002-11-21,POETS & POETRY,1,1,2,400,1,1
2002-11-21,FUN WITH THE PERIODIC TABLE,2,3,4,1600,1,1
2002-11-21,12-LETTER WORDS,2,6,4,1600,1,1
2002-11-22,SPECIFIC GENERALS,1,1,5,1000,1,1
2002-11-22,SCIENTIFIC DISCOVERIES,2,1,4,1600,1,1
2002-11-22,HOLLYWOOD LINGO,2,6,4,1600,1,1
2002-11-25,KEEP YOUR PANTHEON,1,6,5,1000,1,1
2002-11-25,IRIDIUM,2,1,4,1600,0.5,1
2002-11-25,IRIDIUM,2,1,5,2000,0.5,1
2002-11-25,ERIE COINCIDENCE,2,3,4,1600,1,1
2002-11-26,ANNIVERSARIES,1,6,3,600,1,1
2002-11-26,BRIT LIT,2,3,5,2000,1,1
2002-11-26,SUFFIXES,2,6,5,2000,1,1
2002-11-29,NON-POTENT POTABLES,1,5,5,1000,1,1
2002-11-29,BRITISH SPEECHES,2,3,4,1600,1,1
2002-11-29,TALK LIKE SHAKESPEARE,2,6,3,1200,1,1
2002-12-02,SCARY BOOKS,1,4,5,1000,1,1
2002-12-02,LIGHTHOUSES,2,1,2,800,1,1
2002-12-03,TICKER-TAPE PARADE HONOREES,1,4,3,600,0.3333333333333333,1
2002-12-03,TICKER-TAPE PARADE HONOREES,1,4,4,800,0.3333333333333333,1
2002-12-03,TICKER-TAPE PARADE HONOREES,1,4,5,1000,0.3333333333333333,1
2002-12-03,SAM I AM,2,2,5,2000,1,1
2002-12-03,THE OLYMPIC GAMES,2,4,1,400,0.5,1
2002-12-03,THE OLYMPIC GAMES,2,4,3,1200,0.5,1
2002-12-04,WITCH & FAMOUS,1,6,4,800,1,1
2002-12-04,COUNTIES,2,1,3,1200,1,1
2002-12-04,CHEMICAL COMPOUND COMMERCIALS,2,5,3,1200,0.5,1
2002-12-04,CHEMICAL COMPOUND COMMERCIALS,2,5,5,2000,0.5,1
2002-12-05,SWISS FAMILY FUN,1,5,3,600,1,1
2002-12-05,THE MIDDLE AGES,2,1,5,2000,1,1
2002-12-05,12-LETTER WORDS,2,6,5,2000,1,1
2002-12-06,FINANCIAL MATTERS,1,2,3,600,1,1
2002-12-06,MILLENNIUM MOMENTS,2,1,4,1600,1,1
2002-12-06,FINE & ANDY,2,6,4,1600,1,1
2002-12-09,COLLEGES & UNIVERSITIES,1,4,3,600,1,1
2002-12-09,CLASSIC FILMS,2,2,4,1600,1,1
2002-12-09,BRAND NAMES,2,4,1,400,0.3333333333333333,1
2002-12-09,BRAND NAMES,2,4,2,800,0.3333333333333333,1
2002-12-09,BRAND NAMES,2,4,4,1600,0.3333333333333333,1
2002-12-10,OF THE NILE,1,5,5,1000,1,1
2002-12-10,THE '50s,2,5,1,400,0.25,1
2002-12-10,THE '50s,2,5,2,800,0.25,1
2002-12-10,THE '50s,2,5,4,1600,0.25,1
2002-12-10,THE '50s,2,5,5,2000,0.25,1
2002-12-11,BODY LANGUAGE,1,4,5,1000,1,1
2002-12-11,NEBUCHADNEZZAR,2,1,5,2000,1,1
2002-12-11,PEN NAMES,2,5,3,1200,1,1
2002-12-12,AUTHORS & THEIR CHARACTERS,1,1,5,1000,1,1
2002-12-12,THE DIAMOND,2,1,3,1200,0.5,1
2002-12-12,THE DIAMOND,2,1,5,2000,0.5,1
2002-12-12,WE'RE TALKING BASEBALL,2,6,2,800,1,1
2002-12-13,A CZAR IS BORN,1,5,3,600,1,1
2002-12-13,MAIDS IN GREEK MYTH,2,1,3,1200,1,1
2002-12-13,PLANTS,2,3,3,1200,1,1
2002-12-16,13-LETTER WORDS,1,5,3,600,1,1
2002-12-16,"LEONARDO DA VINCI, BUSY GUY",2,4,3,1200,1,1
2002-12-16,"A LITTLE ""R"" & ""R\""",2,6,4,1600,1,1
2002-12-17,ARGENTINA,1,2,4,800,1,1
2002-12-17,I LOVE THE KNIGHT LIFE,2,1,4,1600,1,1
2002-12-17,ORGANIZATIONS,2,4,4,1600,1,1
2002-12-18,THE VIRTUES,1,1,4,800,1,1
2002-12-18,MUD,2,2,4,1600,1,1
2002-12-18,DOUBLE LETTERS,2,6,4,1600,1,1
2002-12-19,GOING THROUGH THE MOTIONS,1,6,5,1000,1,1
2002-12-19,INTERNATIONAL AIRPORT CODES,2,4,5,2000,1,1
2002-12-19,GOING THROUGH THE EMOTIONS,2,6,4,1600,1,1
2002-12-20,...OR WITHOUT 'EM,1,6,5,1000,1,1
2002-12-20,RODGERS & HAMMERSTEIN,2,4,4,1600,1,1
2002-12-23,UNIVERSITY STATE,1,5,4,800,1,1
2002-12-23,WORDS WITHIN WORDS,2,3,5,2000,1,1
2002-12-23,PARTY TIME!,2,4,5,2000,1,1
2002-12-24,HORSING AROUND,1,3,4,800,1,1
2002-12-24,LAW & ORDER,2,4,4,1600,1,1
2002-12-24,ALIAS,2,5,5,2000,1,1
2002-12-25,STATE FLAGS,1,2,5,1000,1,1
2002-12-25,THE THREE,2,1,3,1200,1,1
2002-12-25,STOOGES,2,2,3,1200,1,1
2002-12-26,A MESS O' MUSSOLINI,1,1,5,1000,1,1
2002-12-26,C'EST CHEESE,2,3,3,1200,1,1
2002-12-26,HANS UP!,2,6,3,1200,1,1
2002-12-27,NATIONAL FOODS,1,2,5,1000,1,1
2002-12-27,HORSE SENSE,2,4,5,2000,1,1
2002-12-27,THE EMPEROR NERO,2,5,4,1600,0.5,1
2002-12-27,THE EMPEROR NERO,2,5,5,2000,0.5,1
2002-12-30,VICTIMS,1,3,4,800,1,1
2002-12-30,FRENCH LIT,2,1,3,1200,0.3333333333333333,1
2002-12-30,FRENCH LIT,2,1,4,1600,0.3333333333333333,1
2002-12-30,FRENCH LIT,2,1,5,2000,0.3333333333333333,1
2002-12-30,WHO WAS THAT MOSQUE MAN?,2,6,5,2000,1,1
2002-12-31,"\""P""-RUSSIA",1,1,3,600,1,1
2002-12-31,PRUSSIA,2,1,2,800,1,1
2002-12-31,THE MOON,2,3,4,1600,1,1
2003-01-01,PHILADELPHIA FREEDOM,1,1,2,400,1,1
2003-01-01,U.S. PRESIDENTS,2,1,3,1200,1,1
2003-01-01,ROCKS & MINERALS,2,4,4,1600,1,1
2003-01-02,ON THE MANTELPIECE,1,2,5,1000,1,1
2003-01-02,NATIVE AMERICANS,2,1,5,2000,1,1
2003-01-02,THE LIQUOR CABINET,2,4,3,1200,0.3333333333333333,1
2003-01-02,THE LIQUOR CABINET,2,4,4,1600,0.3333333333333333,1
2003-01-02,THE LIQUOR CABINET,2,4,5,2000,0.3333333333333333,1
2003-01-03,U.S. CITY NICKNAMES,1,2,3,600,1,1
2003-01-03,NAPOLEON'S RESUME,2,5,5,2000,1,1
2003-01-03,LETTER PERFECT,2,6,3,1200,1,1
2003-01-06,THE FUTURE OF AMERICA,1,5,5,1000,1,1
2003-01-06,BODY LANGUAGE,2,1,4,1600,1,1
2003-01-06,PROVERBS,2,6,4,1600,1,1
2003-01-07,1999,1,3,2,400,0.25,1
2003-01-07,1999,1,3,3,600,0.25,1
2003-01-07,1999,1,3,4,800,0.25,1
2003-01-07,1999,1,3,5,1000,0.25,1
2003-01-07,FICTIONAL CHARACTERS,2,1,4,1600,0.5,1
2003-01-07,FICTIONAL CHARACTERS,2,1,5,2000,0.5,1
2003-01-07,LANGUAGE QUESTIONS,2,6,4,1600,0.5,1
2003-01-07,LANGUAGE QUESTIONS,2,6,5,2000,0.5,1
2003-01-08,HAPPY ENDINGS,1,6,3,600,0.3333333333333333,1
2003-01-08,HAPPY ENDINGS,1,6,4,800,0.3333333333333333,1
2003-01-08,HAPPY ENDINGS,1,6,5,1000,0.3333333333333333,1
2003-01-08,BALLET,2,4,3,1200,1,1
2003-01-08,THAT'S A LOAD OF GARBAGE,2,5,4,1600,1,1
2003-01-09,SCHOOL SUPPLIES,1,4,2,400,1,1
2003-01-09,NOTABLE NAMES,2,3,2,800,0.3333333333333333,1
2003-01-09,NOTABLE NAMES,2,3,3,1200,0.3333333333333333,1
2003-01-09,NOTABLE NAMES,2,3,5,2000,0.3333333333333333,1
2003-01-09,EARTH DAY,2,4,5,2000,1,1
2003-01-10,AROUND THE WORLD,1,1,3,600,1,1
2003-01-10,OLD TESTAMENT NAMES,2,2,3,1200,1,1
2003-01-10,DOUBLE-LETTER WORDS,2,6,4,1600,1,1
2003-01-13,BAY WATCHING,1,3,5,1000,1,1
2003-01-13,MINOR CLASSICS,2,3,4,1600,1,1
2003-01-13,MALCOLM IN THE MIDDLE,2,4,5,2000,1,1
2003-01-14,IT'S THE LITTLE THINGS,1,2,2,400,1,1
2003-01-14,THE OLYMPICS,2,2,3,1200,1,1
2003-01-14,FIRST LADIES,2,5,3,1200,1,1
2003-01-15,THE BODY HUMAN,1,1,5,1000,1,1
2003-01-15,AMERICAN LIT,2,5,4,1600,1,1
2003-01-16,NATIVE AMERICAN LANGUAGE,1,1,4,800,1,1
2003-01-16,THE HISTORY CHANNEL,2,1,5,2000,1,1
2003-01-16,"\""Z"" END",2,6,5,2000,1,1
2003-01-17,NORTHWESTERN,1,2,3,600,1,1
2003-01-17,17th CENTURY DUTCHMEN,2,1,4,1600,1,1
2003-01-17,THE ROCK & ROLL HALL OF FAME & MUSEUM,2,4,1,400,0.25,1
2003-01-17,THE ROCK & ROLL HALL OF FAME & MUSEUM,2,4,3,1200,0.25,1
2003-01-17,THE ROCK & ROLL HALL OF FAME & MUSEUM,2,4,4,1600,0.25,1
2003-01-17,THE ROCK & ROLL HALL OF FAME & MUSEUM,2,4,5,2000,0.25,1
2003-01-20,U.S. MONEY,1,5,5,1000,1,1
2003-01-20,FICTIONAL PLACES,2,1,4,1600,1,1
2003-01-20,RIVERS,2,5,3,1200,1,1
2003-01-21,1870s AMERICA,1,1,5,1000,1,1
2003-01-21,FROM THE GREEK,2,4,3,1200,1,1
2003-01-21,"\""WORLD"" BOOK",2,6,3,1200,1,1
2003-01-22,ZERO,1,3,4,800,1,1
2003-01-22,PENNSYLVANIA,2,3,4,1600,1,1
2003-01-22,"\""P""LAYS",2,5,3,1200,1,1
2003-01-23,AMERICAN LITERATURE,1,1,3,600,1,1
2003-01-23,NAMES IN SCIENCE,2,1,5,2000,1,1
2003-01-23,"\""O"" TOWN",2,6,3,1200,1,1
2003-01-24,ARCHAEOLOGY,1,1,4,800,1,1
2003-01-24,1950s MOVIE HOUSE,2,2,3,1200,1,1
2003-01-27,IN THE MEDICINE CHEST,1,1,4,800,1,1
2003-01-27,GOLF TALK,2,2,3,1200,1,1
2003-01-27,AUTOBIOGRAPHERS,2,3,4,1600,1,1
2003-01-28,"ENGLISH ""T\""",1,6,4,800,1,1
2003-01-28,PIANO PIECES,2,3,4,1600,1,1
2003-01-28,NOBEL PRIZE WINNERS,2,5,5,2000,1,1
2003-01-30,PERSONAL PRODUCTS,1,2,3,600,1,1
2003-01-30,ORGANIZATIONS,2,2,3,1200,1,1
2003-01-30,"\""M.E.\""",2,5,5,2000,1,1
2003-01-31,RANCHES,1,2,3,600,1,1
2003-01-31,MANY MOONS,2,3,3,1200,0.5,1
2003-01-31,MANY MOONS,2,3,5,2000,0.5,1
2003-01-31,VAUDEVILLE,2,4,4,1600,1,1
2003-02-03,SYNONYMBLE,1,4,4,800,1,1
2003-02-03,WORLD HERITAGE SITES,2,3,5,2000,1,1
2003-02-03,THE 1400s,2,5,4,1600,1,1
2003-02-04,LANDMARKS,1,1,4,800,1,1
2003-02-04,SHAKESPEARE,2,1,3,1200,1,1
2003-02-04,WORD ORIGINS,2,6,3,1200,1,1
2003-02-05,WE LOVE THE THEATRE,1,5,3,600,1,1
2003-02-05,"GOING, GOING, GANDHI",2,2,4,1600,1,1
2003-02-05,LONG WORDS,2,4,4,1600,1,1
2003-02-06,BODIES OF WATER,1,1,4,800,1,1
2003-02-06,EXPLORERS,2,1,3,1200,1,1
2003-02-06,50 YEARS OF TV,2,2,4,1600,1,1
2003-02-07,U.S. GEOGRAPHY,1,4,3,600,1,1
2003-02-07,HAIL TO THE CHIEF,2,3,3,1200,1,1
2003-02-07,RIGHT HERE IN RIVER CITY,2,5,5,2000,1,1
2003-02-10,DISNEY FILM VOICES,1,4,4,800,1,1
2003-02-10,ANCIENT HISTORY,2,1,4,1600,1,1
2003-02-10,THINKING ABOUT COLLEGE,2,5,4,1600,1,1
2003-02-11,WRITERS,1,1,3,600,1,1
2003-02-11,1776,2,1,4,1600,1,1
2003-02-11,YOU GLOW!,2,5,4,1600,1,1
2003-02-12,ART & ARTISTS,1,1,3,600,1,1
2003-02-12,METRICKY PROBLEMS,2,2,3,1200,1,1
2003-02-12,POPULATIONS,2,5,4,1600,1,1
2003-02-13,FAMOUS AMERICANS,1,1,4,800,1,1
2003-02-13,OFFICIAL STATE THINGS,2,3,5,2000,1,1
2003-02-13,ALL IN YOUR MIND,2,4,3,1200,1,1
2003-02-14,HIGH COUP,1,5,3,600,1,1
2003-02-14,NUCLEAR PHYSICS,2,1,4,1600,1,1
2003-02-14,DRIVER'S ED.,2,2,3,1200,0.5,1
2003-02-14,DRIVER'S ED.,2,2,5,2000,0.5,1
2003-02-17,THE ELEMENTS,1,1,4,800,0.5,1
2003-02-17,THE ELEMENTS,1,1,5,1000,0.5,1
2003-02-17,PHOTOGRAPHERS,2,5,2,800,1,1
2003-02-17,____  OF THE ____,2,6,2,800,0.5,1
2003-02-17,____  OF THE ____,2,6,5,2000,0.5,1
2003-02-18,MILKY WAY,1,3,4,800,1,1
2003-02-18,KIDDY LIT,2,3,2,800,1,1
2003-02-18,A MUSE ME,2,5,4,1600,1,1
2003-02-19,HAIRSTYLES,1,2,4,800,1,1
2003-02-19,20th CENTURY QUOTATIONS,2,4,2,800,1,1
2003-02-19,A PUB QUIZ,2,5,5,2000,1,1
2003-02-20,PUBLICATIONS,1,2,4,800,1,1
2003-02-20,AFRICAN-AMERICAN FIRSTS,2,1,5,2000,1,1
2003-02-20,ANCIENT GREEK SALAD,2,5,4,1600,1,1
2003-02-21,3-LETTER WORDS,1,6,4,800,1,1
2003-02-21,ART & ARTISTS,2,5,3,1200,0.5,1
2003-02-21,ART & ARTISTS,2,5,5,2000,0.5,1
2003-02-21,"ENDS IN ""O\""",2,6,4,1600,1,1
2003-02-24,STATE CAPITALS,1,1,3,600,1,1
2003-02-24,HERO,2,3,5,2000,1,1
2003-02-24,"\""B-L-T\""",2,5,3,1200,1,1
2003-02-25,PASTA GLOSSARY,1,5,4,800,1,1
2003-02-25,1831,2,3,4,1600,1,1
2003-02-25,17th CENTURY DRAMA,2,5,5,2000,1,1
2003-02-26,LIBROS EN ESPANOL,1,3,2,400,1,1
2003-02-26,WELL TRAINED,2,2,5,2000,1,1
2003-02-26,19th CENTURY WOMEN,2,4,4,1600,0.5,1
2003-02-26,19th CENTURY WOMEN,2,4,5,2000,0.5,1
2003-02-27,THE ARMED FORCES,1,5,5,1000,1,1
2003-02-27,CELEBRITIES' MIDDLE NAMES,2,3,3,1200,1,1
2003-02-27,CHILDREN'S LITERATURE,2,4,3,1200,1,1
2003-02-28,ANIMAL TALK,1,4,5,1000,1,1
2003-02-28,RUN FOR THE BORDER,2,3,4,1600,1,1
2003-02-28,NAMES FROM THE PAST,2,5,5,2000,1,1
2003-03-03,FAMOUS PAIRS,1,5,5,1000,1,1
2003-03-03,TV TIDBITS,2,2,3,1200,1,1
2003-03-03,WE THINK,2,4,3,1200,1,1
2003-03-04,IN OLD DETROIT,1,1,4,800,0.5,1
2003-03-04,IN OLD DETROIT,1,1,5,1000,0.5,1
2003-03-04,ROYALTY,2,1,1,400,1,1
2003-03-04,"2 ""P""s",2,6,3,1200,1,1
2003-03-06,GETTING POSSESSIVE,1,6,3,600,1,1
2003-03-06,THE RIVER,2,1,5,2000,1,1
2003-03-06,MEL GIBSON,2,6,4,1600,1,1
2003-03-07,THE PHONE,1,2,1,200,0.5,1
2003-03-07,THE PHONE,1,2,5,1000,0.5,1
2003-03-07,IT'S TYLER TIME!,2,5,2,800,1,1
2003-03-10,HALLS OF FAME,1,4,4,800,1,1
2003-03-10,2-WORD COUNTRIES,2,2,3,1200,1,1
2003-03-10,TUNES FROM REVUES,2,3,4,1600,1,1
2003-03-11,CELEBRITY BIOGRAPHIES,1,5,5,1000,1,1
2003-03-11,COUNTRY MUSIC,2,2,4,1600,1,1
2003-03-11,"FALL DOWN, GO BOOM",2,3,5,2000,1,1
2003-03-12,SCULPTURE,1,1,3,600,1,1
2003-03-12,CHILDREN'S LITERATURE,2,1,5,2000,1,1
2003-03-12,REMOTE PLACES,2,3,3,1200,1,1
2003-03-13,GIRL SCOUT BADGES,1,5,4,800,0.5,1
2003-03-13,GIRL SCOUT BADGES,1,5,5,1000,0.5,1
2003-03-13,AFRICAN MAMMALS,2,1,5,2000,1,1
2003-03-13,POP LIT,2,3,5,2000,1,1
2003-03-14,CUSTOMS & TRADITIONS,1,3,5,1000,1,1
2003-03-14,ESSAY,2,1,2,800,1,1
2003-03-14,ARTISTS IN FRANCE,2,3,3,1200,0.5,1
2003-03-14,ARTISTS IN FRANCE,2,3,5,2000,0.5,1
2003-03-17,WORLD CAPITALS,1,1,4,800,1,1
2003-03-17,AT THE MOVIES,2,2,3,1200,1,1
2003-03-17,COMPOSE YOURSELF,2,5,4,1600,1,1
2003-03-18,WE'VE GOT ISSUES,1,2,4,800,1,1
2003-03-18,AN EDGAR ALLAN POE-POURRI,2,3,1,400,0.3333333333333333,1
2003-03-18,AN EDGAR ALLAN POE-POURRI,2,3,4,1600,0.3333333333333333,1
2003-03-18,AN EDGAR ALLAN POE-POURRI,2,3,5,2000,0.3333333333333333,1
2003-03-18,"\""IN"" THE MOVIES",2,4,3,1200,1,1
2003-03-19,"VEGAS, BABY",1,6,4,800,0.5,1
2003-03-19,"VEGAS, BABY",1,6,5,1000,0.5,1
2003-03-19,FEDERAL AID PROGRAMS,2,4,3,1200,1,1
2003-03-19,LITERARY BEFORE & AFTER,2,6,3,1200,1,1
2003-03-24,SCIENCE & NATURE,1,1,5,1000,1,1
2003-03-24,BOOKS OF THE BIBLE,2,1,5,2000,1,1
2003-03-24,PRECOLUMBIAN LIFE,2,3,5,2000,1,1
2003-03-25,THE ANCIENTS SPEAK,1,5,2,400,1,1
2003-03-25,GETTING SCIENTIFIC,2,1,2,800,1,1
2003-03-25,MOVIE SONGS,2,4,4,1600,1,1
2003-03-26,"BRAND ""X\""",1,4,4,800,1,1
2003-03-26,HISTORICAL NOVELS,2,1,4,1600,1,1
2003-03-26,WE'RE IN SEINE!,2,6,2,800,0.3333333333333333,1
2003-03-26,WE'RE IN SEINE!,2,6,4,1600,0.3333333333333333,1
2003-03-26,WE'RE IN SEINE!,2,6,5,2000,0.3333333333333333,1
2003-03-27,TOSSIN' & TURNIN\',1,4,4,800,1,1
2003-03-27,TRAVEL & TOURISM,2,2,4,1600,1,1
2003-03-27,SPORTS NICKNAMES,2,4,4,1600,1,1
2003-03-28,SAMUEL JOHNSON'S DICTIONARY,1,3,3,600,1,1
2003-03-28,WATCH YOUR TONGUE,2,4,5,2000,1,1
2003-03-28,SEE YOU IN THE FUNNY PAPERS,2,5,3,1200,1,1
2003-03-31,EUROPEAN CITIES,1,1,5,1000,1,1
2003-03-31,UNUSUAL TRANSPORTATION,2,4,4,1600,1,1
